SeID,Relationship,RoID
58225,Part_of,39622
58226,Part_of,32725
58227,Part_of,28968
58228,Part_of,325
58229,Part_of,8977
58230,Part_of,28362
58231,Part_of,32725
58232,Part_of,32710
58233,Part_of,529
58234,Part_of,529
58235,Part_of,28293
58236,Part_of,28293
58237,Part_of,32618
58238,Part_of,26384
58239,Part_of,529
58240,Part_of,26384
58241,Part_of,26384
58242,Part_of,26384
58243,Part_of,32618
58244,Part_of,32618
58245,Part_of,32711
58246,Part_of,32711
58247,Part_of,13014
58248,Part_of,13015
58249,Part_of,32615
58250,Part_of,32614
58251,Part_of,32614
58252,Part_of,32613
58253,Part_of,32613
58254,Part_of,26385
58255,Part_of,26385
58256,Part_of,28293
58257,Part_of,28293
58258,Part_of,5378
58259,Part_of,32619
58260,Part_of,9862
58261,Part_of,32712
58262,Part_of,2777
58263,Part_of,2777
58264,Part_of,9862
58265,Part_of,32618
58266,Part_of,530
58267,Part_of,18601
58268,Part_of,522
58269,Part_of,12310
58270,Part_of,40536
58271,Part_of,40536
58272,Part_of,32619
58273,Part_of,32619
58274,Part_of,18592
58275,Part_of,38815
58276,Part_of,5137
58277,Part_of,32619
58278,Part_of,32621
58279,Part_of,18597
58280,Part_of,5122
58281,Part_of,5122
58282,Part_of,32618
58283,Part_of,32618
58284,Part_of,32711
58285,Part_of,32719
58286,Part_of,32711
58287,Part_of,40483
58288,Part_of,18592
58289,Part_of,28223
58290,Part_of,28296
58291,Part_of,2801
58292,Part_of,2370
58293,Part_of,12072
58294,Part_of,325
58295,Part_of,8977
58296,Part_of,32618
58297,Part_of,32618
58298,Part_of,32711
58299,Part_of,32718
58300,Part_of,32711
58301,Part_of,40534
58302,Part_of,40534
58303,Part_of,2778
58304,Part_of,7717
58305,Part_of,32619
58306,Part_of,32619
58307,Part_of,32613
58308,Part_of,32618
58309,Part_of,32713
58310,Part_of,2801
58311,Part_of,32618
58312,Part_of,28360
58313,Part_of,12073
58314,Part_of,2820
58315,Part_of,32619
58316,Part_of,28224
58317,Part_of,3656
58318,Part_of,39127
58319,Part_of,28279
58320,Part_of,8327
58321,Part_of,23524
58322,Part_of,2828
58323,Part_of,32613
58324,Part_of,32613
58325,Part_of,32613
58326,Part_of,2805
58327,Part_of,2805
58328,Part_of,32613
58329,Part_of,28224
58330,Part_of,3656
58331,Part_of,3656
58332,Part_of,32618
58333,Part_of,32618
58334,Part_of,32711
58335,Part_of,32711
58336,Part_of,32711
58337,Part_of,30593
58338,Part_of,325
58339,Part_of,26631
58340,Part_of,26631
58341,Part_of,4967
58342,Part_of,4967
58343,Part_of,3618
58344,Part_of,3618
58345,Part_of,2828
58346,Part_of,12075
58347,Part_of,12074
58348,Part_of,4972
58349,Part_of,4972
58350,Part_of,2844
58351,Part_of,8327
58352,Part_of,32619
58353,Part_of,32714
58354,Part_of,32618
58355,Part_of,32618
58356,Part_of,38978
58357,Part_of,32619
58358,Part_of,32619
58359,Part_of,32621
58360,Part_of,32618
58361,Part_of,32714
58362,Part_of,32618
58363,Part_of,522
58364,Part_of,18592
58365,Part_of,2820
58366,Part_of,2778
58367,Part_of,2778
58368,Part_of,39554
58369,Part_of,28279
58370,Part_of,40800
58371,Part_of,40800
58372,Part_of,2370
58373,Part_of,28293
58374,Part_of,2776
58375,Part_of,2777
58376,Part_of,28281
58377,Part_of,28279
58378,Part_of,2777
58379,Part_of,26631
58380,Part_of,26631
58381,Part_of,28294
58382,Part_of,32618
58383,Part_of,32618
58384,Part_of,32621
58385,Part_of,32621
58386,Part_of,32621
58387,Part_of,32621
58388,Part_of,802
58389,Part_of,41310
58390,Part_of,41310
58391,Part_of,2776
58392,Part_of,2776
58393,Part_of,4967
58394,Part_of,2781
58395,Part_of,26632
58396,Part_of,26631
58397,Part_of,40684
58398,Part_of,522
58399,Part_of,28279
58400,Part_of,42022
58401,Part_of,2781
58402,Part_of,40684
58403,Part_of,40684
58404,Part_of,13013
58405,Part_of,8329
58406,Part_of,32723
58407,Part_of,40690
58408,Part_of,2317
58409,Part_of,18598
58410,Part_of,26631
58411,Part_of,26631
58412,Part_of,13014
58413,Part_of,40684
58414,Part_of,32619
58415,Part_of,32715
58416,Part_of,32619
58417,Part_of,32619
58418,Part_of,40845
58419,Part_of,40845
58420,Part_of,32618
58421,Part_of,32715
58422,Part_of,32618
58423,Part_of,39455
58424,Part_of,40219
58425,Part_of,13013
58426,Part_of,2781
58427,Part_of,13015
58428,Part_of,5377
58429,Part_of,3619
58430,Part_of,27169
58431,Part_of,2781
58432,Part_of,13013
58433,Part_of,4745
58434,Part_of,32621
58435,Part_of,32707
58436,Part_of,5377
58437,Part_of,4967
58438,Part_of,39257
58439,Part_of,40219
58440,Part_of,32621
58441,Part_of,41953
58442,Part_of,41953
58443,Part_of,2777
58444,Part_of,2777
58445,Part_of,39325
58446,Part_of,9427
58447,Part_of,28279
58448,Part_of,28279
58449,Part_of,18595
58450,Part_of,13014
58451,Part_of,13014
58452,Part_of,13014
58453,Part_of,39325
58454,Part_of,39325
58455,Part_of,40543
58456,Part_of,13014
58457,Part_of,522
58458,Part_of,18595
58459,Part_of,18594
58460,Part_of,32707
58461,Part_of,32707
58462,Part_of,32707
58463,Part_of,2776
58464,Part_of,2776
58465,Part_of,2776
58466,Part_of,18593
58467,Part_of,39349
58468,Part_of,40219
58469,Part_of,32619
58470,Part_of,32715
58471,Part_of,30593
58472,Part_of,30593
58473,Part_of,32619
58474,Part_of,32619
58475,Part_of,32618
58476,Part_of,32715
58477,Part_of,32618
58478,Part_of,18593
58479,Part_of,18593
58480,Part_of,41953
58481,Part_of,9423
58482,Part_of,2820
58483,Part_of,2370
58484,Part_of,39257
58485,Part_of,39257
58486,Part_of,18593
58487,Part_of,37785
58488,Part_of,41953
58489,Part_of,2777
58490,Part_of,2777
58491,Part_of,2776
58492,Part_of,28997
58493,Part_of,325
58494,Part_of,325
58495,Part_of,40534
58496,Part_of,40534
58497,Part_of,325
58498,Part_of,18593
58499,Part_of,40534
58500,Part_of,39939
58501,Part_of,40219
58502,Part_of,11820
58503,Part_of,325
58504,Part_of,40807
58505,Part_of,40808
58506,Part_of,11820
58507,Part_of,39455
58508,Part_of,32618
58509,Part_of,32618
58510,Part_of,32707
58511,Part_of,39264
58512,Part_of,39939
58513,Part_of,18593
58514,Part_of,32707
58515,Part_of,28998
58516,Part_of,28998
58517,Part_of,39264
58518,Part_of,32619
58519,Part_of,32716
58520,Part_of,18593
58521,Part_of,32619
58522,Part_of,32619
58523,Part_of,32618
58524,Part_of,32716
58525,Part_of,32618
58526,Part_of,30591
58527,Part_of,30594
58528,Part_of,39455
58529,Part_of,38923
58530,Part_of,2785
58531,Part_of,28284
58532,Part_of,28285
58533,Part_of,28285
58534,Part_of,30592
58535,Part_of,30592
58536,Part_of,28284
58537,Part_of,28282
58538,Part_of,28284
58539,Part_of,39308
58540,Part_of,30592
58541,Part_of,30594
58542,Part_of,30594
58543,Part_of,4110
58544,Part_of,38978
58545,Part_of,2777
58546,Part_of,2777
58547,Part_of,32619
58548,Part_of,32619
58549,Part_of,32618
58550,Part_of,39308
58551,Part_of,32618
58552,Part_of,28998
58553,Part_of,6866
58554,Part_of,5131
58555,Part_of,32618
58556,Part_of,32618
58557,Part_of,30591
58558,Part_of,30591
58559,Part_of,30591
58560,Part_of,13027
58561,Part_of,39308
58562,Part_of,32724
58563,Part_of,9414
58564,Part_of,27171
58565,Part_of,27170
58566,Part_of,9416
58567,Part_of,5131
58568,Part_of,30591
58569,Part_of,12074
58570,Part_of,522
58571,Part_of,39308
58572,Part_of,9416
58573,Part_of,5346
58574,Part_of,26384
58575,Part_of,5346
58576,Part_of,5346
58577,Part_of,38923
58578,Part_of,38923
58579,Part_of,39132
58580,Part_of,40800
58581,Part_of,40800
58582,Part_of,39132
58583,Part_of,39132
58584,Part_of,30285
58585,Part_of,32618
58586,Part_of,32618
58587,Part_of,37647
58588,Part_of,32725
58589,Part_of,32725
58590,Part_of,39308
58591,Part_of,32725
58592,Part_of,32725
58593,Part_of,26384
58594,Part_of,26384
58595,Part_of,26386
58596,Part_of,38939
58597,Part_of,27171
58598,Part_of,28996
58599,Part_of,28996
58600,Part_of,26385
58601,Part_of,36592
58602,Part_of,2785
58603,Part_of,26386
58604,Part_of,40493
58605,Part_of,9423
58606,Part_of,9423
58607,Part_of,39903
58608,Part_of,40219
58609,Part_of,26386
58610,Part_of,39308
58611,Part_of,27164
58612,Part_of,40808
58613,Part_of,41310
58614,Part_of,30591
58615,Part_of,18596
58616,Part_of,28996
58617,Part_of,32619
58618,Part_of,30593
58619,Part_of,2776
58620,Part_of,36594
58621,Part_of,28996
58622,Part_of,40808
58623,Part_of,26389
58624,Part_of,18596
58625,Part_of,13013
58626,Part_of,30602
58627,Part_of,18596
58628,Part_of,4539
58629,Part_of,5274
58630,Part_of,18596
58631,Part_of,18596
58632,Part_of,4103
58633,Part_of,40807
58634,Part_of,40800
58635,Part_of,4539
58636,Part_of,5277
58637,Part_of,42117
58638,Part_of,2778
58639,Part_of,2814
58640,Part_of,39308
58641,Part_of,39779
58642,Part_of,4103
58643,Part_of,38923
58644,Part_of,39132
58645,Part_of,39132
58646,Part_of,38844
58647,Part_of,30600
58648,Part_of,30600
58649,Part_of,3618
58650,Part_of,3618
58651,Part_of,39308
58652,Part_of,39308
58653,Part_of,39132
58654,Part_of,39132
58655,Part_of,18596
58656,Part_of,18596
58657,Part_of,30603
58658,Part_of,38923
58659,Part_of,39308
58660,Part_of,39132
58661,Part_of,38923
58662,Part_of,38923
58663,Part_of,7985
58664,Part_of,7985
58665,Part_of,39132
58666,Part_of,39308
58667,Part_of,39308
58668,Part_of,2778
58669,Part_of,2778
58670,Part_of,39308
58671,Part_of,7986
58672,Part_of,39308
58673,Part_of,27170
58674,Part_of,27164
58675,Part_of,38923
58676,Part_of,39308
58677,Part_of,2778
58678,Part_of,27164
58679,Part_of,2801
58680,Part_of,2801
58681,Part_of,2801
58682,Part_of,39308
58683,Part_of,39308
58684,Part_of,2776
58685,Part_of,39308
58686,Part_of,40807
58687,Part_of,40807
58688,Part_of,18597
58689,Part_of,42117
58690,Part_of,32618
58691,Part_of,32619
58692,Part_of,38848
58693,Part_of,32618
58694,Part_of,32618
58695,Part_of,32618
58696,Part_of,32618
58697,Part_of,38848
58698,Part_of,32619
58699,Part_of,13026
58700,Part_of,2778
58701,Part_of,2828
58702,Part_of,39264
58703,Part_of,23546
58704,Part_of,2970
58705,Part_of,39455
58706,Part_of,39903
58707,Part_of,2776
58708,Part_of,2307
58709,Part_of,2304
58710,Part_of,2307
58711,Part_of,2778
58712,Part_of,2776
58713,Part_of,39907
58714,Part_of,40219
58715,Part_of,30600
58716,Part_of,30600
58717,Part_of,30603
58718,Part_of,26124
58719,Part_of,3689
58720,Part_of,39349
58721,Part_of,39264
58722,Part_of,39264
58723,Part_of,4975
58724,Part_of,2312
58725,Part_of,3689
58726,Part_of,2312
58727,Part_of,18598
58728,Part_of,39349
58729,Part_of,2828
58730,Part_of,2779
58731,Part_of,2779
58732,Part_of,40529
58733,Part_of,40807
58734,Part_of,39907
58735,Part_of,39907
58736,Part_of,40803
58737,Part_of,40803
58738,Part_of,4029
58739,Part_of,3336
58740,Part_of,28999
58741,Part_of,2308
58742,Part_of,2312
58743,Part_of,38848
58744,Part_of,39132
58745,Part_of,39132
58746,Part_of,40807
58747,Part_of,2308
58748,Part_of,2308
58749,Part_of,38923
58750,Part_of,38923
58751,Part_of,39132
58752,Part_of,40895
58753,Part_of,38923
58754,Part_of,40804
58755,Part_of,40529
58756,Part_of,26384
58757,Part_of,30651
58758,Part_of,3656
58759,Part_of,12073
58760,Part_of,39325
58761,Part_of,39324
58762,Part_of,9427
58763,Part_of,40895
58764,Part_of,40895
58765,Part_of,40803
58766,Part_of,40803
58767,Part_of,3656
58768,Part_of,12082
58769,Part_of,40895
58770,Part_of,7985
58771,Part_of,30604
58772,Part_of,30600
58773,Part_of,30600
58774,Part_of,12082
58775,Part_of,12071
58776,Part_of,7985
58777,Part_of,9423
58778,Part_of,3336
58779,Part_of,3336
58780,Part_of,39127
58781,Part_of,26387
58782,Part_of,26388
58783,Part_of,26388
58784,Part_of,40690
58785,Part_of,40800
58786,Part_of,40529
58787,Part_of,26388
58788,Part_of,39939
58789,Part_of,40800
58790,Part_of,40800
58791,Part_of,39455
58792,Part_of,39455
58793,Part_of,32620
58794,Part_of,13023
58795,Part_of,13024
58796,Part_of,32618
58797,Part_of,32618
58798,Part_of,18596
58799,Part_of,32618
58800,Part_of,32619
58801,Part_of,12080
58802,Part_of,40685
58803,Part_of,12080
58804,Part_of,2669
58805,Part_of,4015
58806,Part_of,3619
58807,Part_of,3618
58808,Part_of,3204
58809,Part_of,11249
58810,Part_of,39556
58811,Part_of,39263
58812,Part_of,39263
58813,Part_of,12073
58814,Part_of,13022
58815,Part_of,30611
58816,Part_of,18601
58817,Part_of,18601
58818,Part_of,3618
58819,Part_of,9423
58820,Part_of,2792
58821,Part_of,2315
58822,Part_of,2315
58823,Part_of,2308
58824,Part_of,2792
58825,Part_of,2779
58826,Part_of,2779
58827,Part_of,2842
58828,Part_of,2815
58829,Part_of,3204
58830,Part_of,3204
58831,Part_of,896
58832,Part_of,27164
58833,Part_of,13022
58834,Part_of,13022
58835,Part_of,18599
58836,Part_of,18599
58837,Part_of,2842
58838,Part_of,2779
58839,Part_of,40219
58840,Part_of,2779
58841,Part_of,34206
58842,Part_of,26382
58843,Part_of,26403
58844,Part_of,2425
58845,Part_of,26389
58846,Part_of,40807
58847,Part_of,40808
58848,Part_of,18601
58849,Part_of,4110
58850,Part_of,4110
58851,Part_of,2315
58852,Part_of,18601
58853,Part_of,9427
58854,Part_of,38843
58855,Part_of,40800
58856,Part_of,40800
58857,Part_of,18603
58858,Part_of,38817
58859,Part_of,18601
58860,Part_of,18601
58861,Part_of,5131
58862,Part_of,18599
58863,Part_of,40219
58864,Part_of,39325
58865,Part_of,39907
58866,Part_of,2776
58867,Part_of,2828
58868,Part_of,2828
58869,Part_of,5131
58870,Part_of,40219
58871,Part_of,40219
58872,Part_of,26381
58873,Part_of,26389
58874,Part_of,2304
58875,Part_of,18599
58876,Part_of,26381
58877,Part_of,26380
58878,Part_of,26381
58879,Part_of,2808
58880,Part_of,37785
58881,Part_of,27161
58882,Part_of,2777
58883,Part_of,2777
58884,Part_of,2839
58885,Part_of,2848
58886,Part_of,2808
58887,Part_of,38923
58888,Part_of,2834
58889,Part_of,39907
58890,Part_of,27161
58891,Part_of,40807
58892,Part_of,4113
58893,Part_of,4113
58894,Part_of,18601
58895,Part_of,18600
58896,Part_of,27164
58897,Part_of,18601
58898,Part_of,18600
58899,Part_of,39907
58900,Part_of,2808
58901,Part_of,2776
58902,Part_of,23518
58903,Part_of,18599
58904,Part_of,18599
58905,Part_of,2304
58906,Part_of,18600
58907,Part_of,2315
58908,Part_of,2315
58909,Part_of,18600
58910,Part_of,27179
58911,Part_of,40685
58912,Part_of,18600
58913,Part_of,18600
58914,Part_of,27164
58915,Part_of,18600
58916,Part_of,27164
58917,Part_of,2315
58918,Part_of,2315
58919,Part_of,11880
58920,Part_of,40685
58921,Part_of,11880
58922,Part_of,2808
58923,Part_of,13026
58924,Part_of,13026
58925,Part_of,11880
58926,Part_of,26370
58927,Part_of,27176
58928,Part_of,18600
58929,Part_of,11880
58930,Part_of,27164
58931,Part_of,23515
58932,Part_of,23518
58933,Part_of,23518
58934,Part_of,2316
58935,Part_of,2317
58936,Part_of,2776
58937,Part_of,23516
58938,Part_of,23518
58939,Part_of,13026
58940,Part_of,13026
58941,Part_of,18599
58942,Part_of,38168
58943,Part_of,38168
58944,Part_of,28158
58945,Part_of,28158
58946,Part_of,38185
58947,Part_of,38185
58948,Part_of,11880
58949,Part_of,18600
58950,Part_of,2776
58951,Part_of,40685
58952,Part_of,27164
58953,Part_of,38843
58954,Part_of,40800
58955,Part_of,40800
58956,Part_of,2377
58957,Part_of,27164
58958,Part_of,27176
58959,Part_of,2377
58960,Part_of,2377
58961,Part_of,39865
58962,Part_of,28159
58963,Part_of,2776
58964,Part_of,2970
58965,Part_of,27165
58966,Part_of,30651
58967,Part_of,27177
58968,Part_of,30256
58969,Part_of,30256
58970,Part_of,27166
58971,Part_of,27166
58972,Part_of,4548
58973,Part_of,4548
58974,Part_of,27178
58975,Part_of,27183
58976,Part_of,2377
58977,Part_of,2377
58978,Part_of,2377
58979,Part_of,26380
58980,Part_of,26381
58981,Part_of,38923
58982,Part_of,38923
58983,Part_of,38186
58984,Part_of,38947
58985,Part_of,38844
58986,Part_of,41353
58987,Part_of,39257
58988,Part_of,38819
58989,Part_of,40686
58990,Part_of,40807
58991,Part_of,40800
58992,Part_of,40686
58993,Part_of,4029
58994,Part_of,3336
58995,Part_of,13022
58996,Part_of,4030
58997,Part_of,38923
58998,Part_of,39257
58999,Part_of,8744
59000,Part_of,3336
59001,Part_of,3336
59002,Part_of,39206
59003,Part_of,39206
59004,Part_of,38185
59005,Part_of,38167
59006,Part_of,28357
59007,Part_of,10782
59008,Part_of,13023
59009,Part_of,10778
59010,Part_of,10778
59011,Part_of,4030
59012,Part_of,38817
59013,Part_of,23545
59014,Part_of,39903
59015,Part_of,40529
59016,Part_of,40529
59017,Part_of,5137
59018,Part_of,5137
59019,Part_of,40529
59020,Part_of,5597
59021,Part_of,39455
59022,Part_of,27187
59023,Part_of,39455
59024,Part_of,8744
59025,Part_of,39324
59026,Part_of,40064
59027,Part_of,40686
59028,Part_of,40800
59029,Part_of,40686
59030,Part_of,39206
59031,Part_of,10767
59032,Part_of,13026
59033,Part_of,26374
59034,Part_of,26374
59035,Part_of,26382
59036,Part_of,38819
59037,Part_of,38844
59038,Part_of,26374
59039,Part_of,40800
59040,Part_of,40800
59041,Part_of,39264
59042,Part_of,39325
59043,Part_of,39890
59044,Part_of,40800
59045,Part_of,2377
59046,Part_of,2377
59047,Part_of,2377
59048,Part_of,2377
59049,Part_of,39264
59050,Part_of,39890
59051,Part_of,39890
59052,Part_of,27188
59053,Part_of,27188
59054,Part_of,40800
59055,Part_of,2377
59056,Part_of,28133
59057,Part_of,28133
59058,Part_of,10770
59059,Part_of,40807
59060,Part_of,38841
59061,Part_of,38841
59062,Part_of,10770
59063,Part_of,39325
59064,Part_of,39325
59065,Part_of,10770
59066,Part_of,8081
59067,Part_of,26406
59068,Part_of,28133
59069,Part_of,28133
59070,Part_of,2425
59071,Part_of,10778
59072,Part_of,10764
59073,Part_of,10765
59074,Part_of,10770
59075,Part_of,38843
59076,Part_of,28134
59077,Part_of,28134
59078,Part_of,28134
59079,Part_of,12071
59080,Part_of,5600
59081,Part_of,38843
59082,Part_of,40064
59083,Part_of,40064
59084,Part_of,2316
59085,Part_of,40520
59086,Part_of,28134
59087,Part_of,10765
59088,Part_of,10765
59089,Part_of,10765
59090,Part_of,40686
59091,Part_of,40686
59092,Part_of,39636
59093,Part_of,39636
59094,Part_of,13026
59095,Part_of,2317
59096,Part_of,10773
59097,Part_of,10778
59098,Part_of,10766
59099,Part_of,10765
59100,Part_of,10766
59101,Part_of,26406
59102,Part_of,26406
59103,Part_of,2799
59104,Part_of,26406
59105,Part_of,13026
59106,Part_of,13026
59107,Part_of,26371
59108,Part_of,26629
59109,Part_of,28133
59110,Part_of,28133
59111,Part_of,13027
59112,Part_of,28135
59113,Part_of,28135
59114,Part_of,28134
59115,Part_of,28135
59116,Part_of,28132
59117,Part_of,28132
59118,Part_of,13027
59119,Part_of,35659
59120,Part_of,33302
59121,Part_of,896
59122,Part_of,896
59123,Part_of,10779
59124,Part_of,40987
59125,Part_of,40987
59126,Part_of,13027
59127,Part_of,38160
59128,Part_of,38167
59129,Part_of,10779
59130,Part_of,896
59131,Part_of,40988
59132,Part_of,38843
59133,Part_of,38167
59134,Part_of,38159
59135,Part_of,38159
59136,Part_of,10773
59137,Part_of,10773
59138,Part_of,10773
59139,Part_of,40064
59140,Part_of,40064
59141,Part_of,38159
59142,Part_of,10764
59143,Part_of,10764
59144,Part_of,39206
59145,Part_of,33302
59146,Part_of,26340
59147,Part_of,38159
59148,Part_of,40066
59149,Part_of,40066
59150,Part_of,26629
59151,Part_of,26629
59152,Part_of,2306
59153,Part_of,2310
59154,Part_of,10764
59155,Part_of,35659
59156,Part_of,26375
59157,Part_of,40067
59158,Part_of,39203
59159,Part_of,10765
59160,Part_of,28667
59161,Part_of,2793
59162,Part_of,11882
59163,Part_of,11874
59164,Part_of,28132
59165,Part_of,28133
59166,Part_of,28136
59167,Part_of,5122
59168,Part_of,5122
59169,Part_of,4030
59170,Part_of,4030
59171,Part_of,30633
59172,Part_of,28132
59173,Part_of,2303
59174,Part_of,28132
59175,Part_of,2377
59176,Part_of,28132
59177,Part_of,5122
59178,Part_of,5122
59179,Part_of,2306
59180,Part_of,2793
59181,Part_of,2813
59182,Part_of,37649
59183,Part_of,2377
59184,Part_of,40686
59185,Part_of,6629
59186,Part_of,24193
59187,Part_of,26626
59188,Part_of,2793
59189,Part_of,39923
59190,Part_of,11248
59191,Part_of,41412
59192,Part_of,10764
59193,Part_of,26374
59194,Part_of,26374
59195,Part_of,10654
59196,Part_of,10653
59197,Part_of,11885
59198,Part_of,10654
59199,Part_of,896
59200,Part_of,896
59201,Part_of,26375
59202,Part_of,39923
59203,Part_of,7491
59204,Part_of,26628
59205,Part_of,10773
59206,Part_of,37648
59207,Part_of,2463
59208,Part_of,2463
59209,Part_of,10764
59210,Part_of,28158
59211,Part_of,11882
59212,Part_of,11882
59213,Part_of,41759
59214,Part_of,41755
59215,Part_of,10765
59216,Part_of,30708
59217,Part_of,12071
59218,Part_of,896
59219,Part_of,41755
59220,Part_of,41759
59221,Part_of,896
59222,Part_of,28132
59223,Part_of,28132
59224,Part_of,2377
59225,Part_of,4030
59226,Part_of,11885
59227,Part_of,11885
59228,Part_of,30708
59229,Part_of,2377
59230,Part_of,10765
59231,Part_of,2377
59232,Part_of,13004
59233,Part_of,13004
59234,Part_of,34184
59235,Part_of,26395
59236,Part_of,29970
59237,Part_of,2669
59238,Part_of,2669
59239,Part_of,26421
59240,Part_of,11874
