SeID,Length
12295,80.57
12296,170.86
12297,728.37
12298,428.75
12299,239.7
12300,98.78
12301,29.18
12302,75.84
12303,78.4
12304,132.01
12305,141.41
12306,84.3
12307,88.27
12308,103.52
12309,141.88
12310,68.78
12311,211.18
12312,20.29
12313,76.63
12314,25.56
12315,99.25
12316,41.36
12317,84.97
12318,142.5
12319,153.92
12320,0
12321,166.67
12322,109.99
12323,89.73
12324,50.69
12325,140.47
12326,124.12
12327,745.55
12328,182.93
12329,170.59
12330,258.98
12331,572.42
12332,180.97
12333,24.85
12334,68.1
12335,190.62
12336,220.31
12337,448.02
12338,330.22
12339,96.35
12340,128.57
12341,60.18
12342,200.2
12343,68.7
12344,89.24
12345,15.96
12346,122.6
12347,254.66
12348,41.52
12349,231.87
12350,297.81
12351,286.43
12352,9.38
12353,43.37
12354,7.89
12355,87.18
12356,22.19
12357,184.96
12358,10.48
12359,87.63
12360,32.67
12361,263.06
12362,125.55
12363,396.37
12364,123.69
12365,59.78
12366,62.6
12367,143.09
12368,275.54
12369,253.83
12370,195.44
12371,221.47
12372,210.32
12373,2039.85
12374,18.39
12375,30.16
12376,63.5
12377,79.53
12378,1340.92
12379,1644.83
12380,77.09
12381,152.67
12382,240.18
12383,105.09
12384,145.14
12385,99.45
12386,163.86
12387,405.41
12388,776.88
12389,102.68
12390,363.35
12391,702.44
12392,96.15
12393,117.66
12394,0.41
12395,132.56
12396,60.29
12397,114.23
12398,364.47
12399,146.94
12400,112.97
12401,458.04
12402,182.72
12403,103.05
12404,153.64
12405,646.7
12406,370.64
12407,132
12408,142.58
12409,21.99
12410,30.27
12411,144.26
12412,105.45
12413,260.28
12414,57.74
12415,130.37
12416,289.33
12417,241.65
12418,31.94
12419,242.07
12420,440.85
12421,87.99
12422,267.53
12423,244.9
12424,145.99
12425,264.71
12426,149.14
12427,221.6
12428,409.17
12429,403.36
12430,67.29
12431,75.27
12432,192.84
12433,358.25
12434,160.89
12435,773.74
12436,330.53
12437,233.95
12438,13.24
12439,24.85
12440,40.39
12441,189.45
12442,250.34
12443,32.34
12444,121.03
12445,211.15
12446,45.22
12447,366.33
12448,161.25
12449,151.12
12450,193.85
12451,250.21
12452,288.93
12453,17.83
12454,0
12455,119.53
12456,115.04
12457,17.61
12458,305.26
12459,199.58
12460,68.07
12461,458.79
12462,220.19
12463,115.53
12464,232.22
12465,1354.93
12466,124.89
12467,496.49
12468,50.72
12469,64.78
12470,542.62
12471,165.31
12472,167.5
12473,46.6
12474,149.42
12475,39.24
12476,175.3
12477,893.98
12478,754.6
12479,378.09
12480,131.46
12481,238.88
12482,166.54
12483,103.88
12484,145.97
12485,55.97
12486,91.85
12487,0
12488,156.09
12489,85.13
12490,43.53
12491,361.6
12492,106.09
12493,13.41
12494,11.02
12495,32.41
12496,80.94
12497,104.45
12498,191.02
12499,46.11
12500,67.14
12501,229.31
12502,244.44
12503,31.87
12504,209.69
12505,31.67
12506,53.45
12507,206.08
12508,228.47
12509,37.91
12510,708.21
12511,214.58
12512,771.17
12513,6.06
12514,47.55
12515,22.37
12516,76.19
12517,332.7
12518,119.72
12519,229.89
12520,568.75
12521,679.27
12522,386.09
12523,479.19
12524,22.22
12525,2285.18
12526,685.96
12527,966.86
12528,38.75
12529,322.75
12530,25.27
12531,385
12532,45.15
12533,68.05
12534,126.53
12535,337.36
12536,79.23
12537,288.89
12538,415.47
12539,62.35
12540,192.45
12541,426
12542,272.88
12543,475.28
12544,357.72
12545,442.45
12546,282.79
12547,306.87
12548,95.76
12549,0
12550,202.44
12551,130.66
12552,26.13
12553,381.44
12554,105.2
12555,144.05
12556,413.25
12557,100.71
12558,68.73
12559,0
12560,174.05
12561,879.49
12562,1.12
12563,374.59
12564,249.51
12565,234.17
12566,71.6
12567,111.99
12568,97.35
12569,464.4
12570,310.43
12571,705.83
12572,404.44
12573,486.09
12574,60.36
12575,59.64
12576,408.92
12577,127.35
12578,102.05
12579,271.42
12580,170.4
12581,3.98
12582,132.78
12583,62.08
12584,367.33
12585,249.5
12586,89.46
12587,92.44
12588,6.14
12589,2314.29
12590,12.51
12591,69.27
12592,275.81
12593,120.78
12594,934.1
12595,28.15
12596,163.32
12597,51.04
12598,246.07
12599,400.35
12600,377.1
12601,27.39
12602,208.8
12603,171.16
12604,415.4
12605,83.03
12606,363.26
12607,222.05
12608,179.96
12609,71.38
12610,19.32
12611,280.17
12612,99.29
12613,333.55
12614,4.99
12615,625.58
12616,422.53
12617,0.01
12618,451.34
12619,19.59
12620,13.43
12621,37.53
12622,35.81
12623,23.93
12624,1281.98
12625,1602.5
12626,9.1
12627,88.7
12628,311.14
12629,62.71
12630,485.98
12631,64.45
12632,354.18
12633,0
12634,43.43
12635,272.66
12636,35.88
12637,118.94
12638,270.05
12639,63.5
12640,100.26
12641,32.9
12642,92.84
12643,222.16
12644,51.82
12645,170.34
12646,266.61
12647,867.72
12648,407.23
12649,100.03
12650,79.74
12651,92.75
12652,154.02
12653,101.79
12654,231.05
12655,42.85
12656,7.25
12657,73.86
12658,228.97
12659,106.21
12660,103.66
12661,247.58
12662,379.14
12663,274.07
12664,18.22
12665,73.31
12666,148.07
12667,37.64
12668,397.66
12669,1540.47
12670,29.51
12671,606.94
12672,579.29
12673,142.37
12674,132.67
12675,91.64
12676,143.61
12677,34.26
12678,53.16
12679,1206.78
12680,188.75
12681,826.61
12682,275.1
12683,399.56
12684,667.33
12685,122.73
12686,64.75
12687,57.38
12688,889
12689,363.99
12690,1060.76
12691,87.31
12692,155
12693,233.07
12694,253.64
12695,1057.83
12696,295.11
12697,401.84
12698,573.46
12699,324.64
12700,402.73
12701,0
12702,457.43
12703,424.93
12704,99.09
12705,1171.27
12706,667.25
12707,479.13
12708,221.74
12709,36.4
12710,134.5
12711,402.49
12712,465.18
12713,27
12714,271.93
12715,166.51
12716,251.09
12717,170.09
12718,191.63
12719,411.48
12720,230.22
12721,59.32
12722,246.14
12723,423.98
12724,60.91
12725,61.07
12726,184.77
12727,90.9
12728,56.18
12729,237.75
12730,201.52
12731,79.69
12732,431.07
12733,202.07
12734,173.68
12735,97.58
12736,458.56
12737,637.1
12738,262.54
12739,0.75
12740,433.2
12741,293.26
12742,212.82
12743,151.68
12744,207.4
12745,160.9
12746,521.88
12747,402.91
12748,44.59
12749,233.11
12750,11.84
12751,95.02
12752,237.28
12753,481.31
12754,287.51
12755,135.02
12756,122.07
12757,772.55
12758,1327.12
12759,95.92
12760,21.53
12761,224.44
12762,210.88
12763,214.27
12764,1044.17
12765,179.46
12766,120.14
12767,889.02
12768,1685.32
12769,108.51
12770,121.49
12771,1423
12772,298.95
12773,331.64
12774,998.4
12775,596.52
12776,457.9
12777,161.5
12778,884.14
12779,23.99
12780,0.06
12781,78.29
12782,72.34
12783,586.08
12784,417.78
12785,354.38
12786,262.24
12787,188.27
12788,514.85
12789,649.17
12790,92.31
12791,103.84
12792,111.49
12793,383.15
12794,115.59
12795,41.24
12796,339.15
12797,119.88
12798,100.45
12799,41.84
12800,324.14
12801,86
12802,293.1
12803,717.53
12804,464.21
12805,247.09
12806,106.63
12807,10.98
12808,70.61
12809,101.65
12810,297.59
12811,98.8
12812,223.89
12813,1450.61
12814,194.78
12815,80.49
12816,89.56
12817,122.16
12818,436.03
12819,825.98
12820,127.6
12821,195.21
12822,341.13
12823,254.27
12824,237.17
12825,91.52
12826,685.35
12827,174.49
12828,388.97
12829,367.85
12830,395.93
12831,296.33
12832,27.73
12833,455.96
12834,53.77
12835,235.92
12836,462.37
12837,361.69
12838,55.84
12839,492.63
12840,40.92
12841,321.74
12842,56.82
12843,1524.79
12844,900.32
12845,858.32
12846,484.07
12847,464.03
12848,632.78
12849,581.24
12850,211.53
12851,778.84
12852,279.94
12853,111.47
12854,366.82
12855,225.67
12856,146.94
12857,504.5
12858,362.35
12859,46.36
12860,684.88
12861,824.07
12862,282.37
12863,1290.17
12864,108.54
12865,239.21
12866,251.3
12867,422.21
12868,112.21
12869,121.9
12870,301.15
12871,376.82
12872,819.45
12873,536
12874,154.63
12875,106.3
12876,202.34
12877,271.2
12878,490.08
12879,64.81
12880,60.76
12881,193.33
12882,59.36
12883,239.27
12884,961.19
12885,115.65
12886,96
12887,58.51
12888,9.24
12889,57.99
12890,0
12891,432.89
12892,78.23
12893,100.69
12894,112.54
12895,464.65
12896,163.45
12897,321.57
12898,349.32
12899,81.35
12900,23.34
12901,121.05
12902,209.06
12903,80.43
12904,75.46
12905,408.21
12906,902.33
12907,1519.39
12908,114.02
12909,177.28
12910,91.69
12911,108.84
12912,409.27
12913,198.72
12914,44.1
12915,33.92
12916,71.01
12917,185.4
12918,227.07
12919,429.41
12920,173.52
12921,145.96
12922,137.07
12923,209.92
12924,39.45
12925,186.28
12926,329.89
12927,0
12928,125.61
12929,76.09
12930,636.01
12931,356.99
12932,27.64
12933,159.38
12934,285.8
12935,236.96
12936,197.95
12937,261.73
12938,238.18
12939,29.64
12940,123.61
12941,49.12
12942,266.58
12943,185.23
12944,48.76
12945,19.96
12946,205.62
12947,87.25
12948,153.46
12949,220.72
12950,70.39
12951,42.05
12952,130.26
12953,89.13
12954,75.57
12955,241.49
12956,399.53
12957,177.61
12958,631.89
12959,44.13
12960,378.67
12961,106.24
12962,93.49
12963,38.14
12964,26.86
12965,159.84
12966,406.66
12967,144.87
12968,26.13
12969,12.76
12970,380.32
12971,140.81
12972,180.2
12973,1817.44
12974,1346.17
12975,117.57
12976,337.94
12977,146.86
12978,10.73
12979,211.57
12980,276.51
12981,944.44
12982,440.84
12983,211.25
12984,320.93
12985,17.1
12986,315.85
12987,359.92
12988,830.42
12989,190.87
12990,360.3
12991,646.48
12992,18.98
12993,22.3
12994,1039.5
12995,501.76
12996,50.22
12997,88.89
12998,26.8
12999,849.4
13000,408.25
13001,1823.27
13002,215.36
13003,526.21
13004,1054.06
13005,81.54
13006,162.79
13007,181.2
13008,27.36
13009,291.82
13010,53.65
13011,531.41
13012,230.45
13013,76.88
13014,424.46
13015,180.85
13016,46.33
13017,226.95
13018,390
13019,404.07
13020,390.28
13021,75.02
13022,162.53
13023,323.2
13024,771.26
13025,117.28
13026,285.42
13027,212.15
13028,153.65
13029,157.18
13030,288.37
13031,946.66
13032,353.53
13033,755.55
13034,1413.73
13035,164.18
13036,167.57
13037,434.71
13038,265.42
13039,515.38
13040,303.98
13041,33.51
13042,1272.86
13043,722.53
13044,274.59
13045,205.7
13046,112.98
13047,45.2
13048,964.61
13049,274.57
13050,79.64
13051,118.5
13052,0
13053,82.03
13054,1663.95
13055,857.67
13056,817.96
13057,345.44
13058,0.01
13059,196.11
13060,83.49
13061,561.01
13062,420.39
13063,286.4
13064,432.17
13065,69.4
13066,29.59
13067,272.26
13068,380.11
13069,134.9
13070,284.61
13071,297.21
13072,183.24
13073,119.32
13074,321.51
13075,242.42
13076,322.85
13077,3.13
13078,595.64
13079,183.96
13080,391.59
13081,71.35
13082,172.57
13083,235.08
13084,39.57
13085,373.98
13086,69.22
13087,408.23
13088,388.19
13089,88.54
13090,1158.87
13091,352.39
13092,1450.21
13093,294.82
13094,74.42
13095,100.09
13096,329.92
13097,106.59
13098,315.89
13099,66.19
13100,383.45
13101,222.49
13102,49.13
13103,459.82
13104,496.57
13105,64.84
13106,467.31
13107,285.88
13108,216.29
13109,287.12
13110,118.17
13111,176.02
13112,84.83
13113,228.78
13114,76.62
13115,169.3
13116,377.64
13117,678.6
13118,26.34
13119,22.78
13120,544.19
13121,120.96
13122,46.32
13123,25.43
13124,462.29
13125,120.45
13126,44.96
13127,14.95
13128,15.46
13129,62.7
13130,56.43
13131,145.75
13132,1669.15
13133,126.13
13134,87.32
13135,205.65
13136,137.17
13137,1415.54
13138,323.37
13139,344.99
13140,211.1
13141,29.97
13142,226.89
13143,223.95
13144,16.42
13145,23
13146,450.44
13147,0.01
13148,106.79
13149,72.1
13150,68.13
13151,238.8
13152,12.55
13153,658.52
13154,918.4
13155,101.11
13156,531.27
13157,726.84
13158,651.64
13159,114.36
13160,46.41
13161,0.01
13162,743.73
13163,382.66
13164,1280.88
13165,45.88
13166,665.18
13167,121.25
13168,45.92
13169,177.49
13170,232.53
13171,45.92
13172,116.18
13173,199.67
13174,378.66
13175,99.18
13176,161.14
13177,142.01
13178,218.77
13179,167.58
13180,1218.5
13181,356.32
13182,215.03
13183,265.54
13184,180.03
13185,106.69
13186,160.2
13187,73.33
13188,439.42
13189,286.9
13190,555.87
13191,806.53
13192,315.09
13193,114.13
13194,14.99
13195,90.29
13196,0
13197,627.63
13198,269.2
13199,55.37
13200,93.19
13201,198.61
13202,338.15
13203,835.76
13204,41.42
13205,121.77
13206,212.04
13207,44.96
13208,378.13
13209,724.33
13210,44
13211,71.15
13212,427.76
13213,0.05
13214,2324.74
13215,190.39
13216,585.11
13217,248.2
13218,214.31
13219,86.18
13220,104.44
13221,68.21
13222,329.17
13223,877.48
13224,293.51
13225,179.45
13226,233.96
13227,170.58
13228,72.29
13229,0.02
13230,260.25
13231,536.75
13232,126.88
13233,84.36
13234,150.52
13235,127.55
13236,113.23
13237,144.67
13238,451.74
13239,317.59
13240,0
13241,566.32
13242,113.54
13243,71.62
13244,116.47
13245,68.16
13246,185.84
13247,131.11
13248,276
13249,272.82
13250,732.02
13251,1237.92
13252,27.3
13253,72.32
13254,152.05
13255,941.86
13256,192.68
13257,35.91
13258,39.81
13259,80.76
13260,126.36
13261,138.84
13262,216.06
13263,304.18
13264,958.13
13265,73.97
13266,175
13267,86.01
13268,11.21
13269,85.92
13270,612
13271,128.57
13272,131.21
13273,360.05
13274,288.07
13275,78.55
13276,0
13277,177.2
13278,0
13279,138.32
13280,283.02
13281,544.53
13282,287.35
13283,530.54
13284,387.12
13285,272.27
13286,127.47
13287,164.61
13288,158.62
13289,152.64
13290,59.06
13291,375.93
13292,95.64
13293,47.45
13294,77.15
13295,106.54
13296,234.1
13297,366.58
13298,214.1
13299,235.92
13300,167.09
13301,10.79
13302,453.6
13303,298.71
13304,179.04
13305,25.01
13306,86.49
13307,554.04
13308,12.54
13309,80.42
13310,65.19
13311,475.94
13312,446.64
13313,248.63
13314,92.78
13315,126.22
13316,71.11
13317,453.95
13318,65.04
13319,259
13320,324.55
13321,24.78
13322,94.39
13323,24.82
13324,154.18
13325,414.11
13326,446.59
13327,124.4
13328,255.91
13329,174.12
13330,0.13
13331,587.43
13332,1570.09
13333,292.62
13334,16.36
13335,75.1
13336,331.63
13337,229.85
13338,77.5
13339,407.86
13340,77.78
13341,109.16
13342,416.56
13343,788.78
13344,72.15
13345,239.03
13346,94.12
13347,10.62
13348,62
13349,17.57
13350,412.57
13351,1270.69
13352,0
13353,142.95
13354,360.51
13355,481.03
13356,202.08
13357,105.01
13358,136.11
13359,189.08
13360,93.73
13361,560.06
13362,610.01
13363,90.62
13364,203.36
13365,316.22
13366,20.44
13367,246.02
13368,169.66
13369,46
13370,1408.47
13371,58.42
13372,260.2
13373,130.1
13374,164.4
13375,12.29
13376,198.47
13377,111.36
13378,152.93
13379,739.86
13380,52.02
13381,360.68
13382,534.75
13383,147.2
13384,306.96
13385,101.13
13386,238.36
13387,73.38
13388,518.49
13389,881.49
13390,511.01
13391,132.67
13392,124.88
13393,72.93
13394,13.86
13395,214.53
13396,172.48
13397,973.29
13398,1.03
13399,357.45
13400,613.66
13401,18.52
13402,354.04
13403,404.39
13404,818.71
13405,538.21
13406,414.41
13407,507.06
13408,618.12
13409,378.43
13410,47.93
13411,428.44
13412,283.52
13413,0
13414,355.15
13415,274.92
13416,154.62
13417,228.53
13418,268.42
13419,91.3
13420,325.83
13421,141.58
13422,378.85
13423,436.97
13424,305.34
13425,347.88
13426,168.3
13427,380.14
13428,157.55
13429,116.26
13430,104.72
13431,237.99
13432,37.82
13433,21.49
13434,66.7
13435,39.92
13436,83.6
13437,362.66
13438,159.57
13439,240.63
13440,519.24
13441,420.68
13442,68.12
13443,453.31
13444,3072.06
13445,458.64
13446,74.05
13447,43.83
13448,40.68
13449,107.22
13450,137.58
13451,420.41
13452,94.1
13453,122.75
13454,417.6
13455,315.57
13456,150.02
13457,584.85
13458,121.78
13459,363.6
13460,323.72
13461,102.96
13462,286.06
13463,29.53
13464,215.82
13465,416.07
13466,1403.02
13467,490.13
13468,296.58
13469,46.03
13470,288.8
13471,298.63
13472,158.8
13473,85.87
13474,19.66
13475,400.93
13476,36.13
13477,73.15
13478,369.49
13479,72.55
13480,57.04
13481,48.41
13482,118.48
13483,56.08
13484,326.28
13485,672.85
13486,132.6
13487,93.05
13488,169.85
13489,103.39
13490,216.13
13491,280.66
13492,755.87
13493,107.74
13494,235.64
13495,123.69
13496,344.02
13497,105.09
13498,49.86
13499,239.63
13500,191.14
13501,226.62
13502,12.11
13503,258.64
13504,1585.47
13505,224.65
13506,120.18
13507,168.04
13508,284.59
13509,229.68
13510,214.02
13511,341.76
13512,575.5
13513,251.16
13514,224.47
13515,514.54
13516,537.05
13517,532.61
13518,576.63
13519,948.48
13520,637.84
13521,46.41
13522,673.11
13523,569.49
13524,560.97
13525,595.17
13526,569.17
13527,378.19
13528,665.25
13529,48.48
13530,104.79
13531,73.5
13532,49.14
13533,46.84
13534,36.67
13535,125.35
13536,23.08
13537,143.35
13538,1491.8
13539,684.24
13540,369.29
13541,141.7
13542,484.33
13543,176.61
13544,12.46
13545,870.66
13546,124.04
13547,99.72
13548,104.17
13549,72.64
13550,118.03
13551,289.18
13552,555.35
13553,212.75
13554,24.04
13555,227.6
13556,103.83
13557,1612.2
13558,111.2
13559,287.8
13560,160.79
13561,266.11
13562,85.31
13563,284.61
13564,129.58
13565,91
13566,167.8
13567,252.13
13568,136.54
13569,125.59
13570,259.33
13571,8.7
13572,65.81
13573,286.32
13574,664.71
13575,700.95
13576,68.31
13577,84
13578,171.81
13579,502.97
13580,1103.62
13581,128.82
13582,241.69
13583,183.95
13584,143.58
13585,45.29
13586,901.59
13587,342.03
13588,571.82
13589,264.67
13590,138.14
13591,38.39
13592,308.98
13593,14.27
13594,29.72
13595,260.75
13596,233.43
13597,303.2
13598,72.32
13599,131.77
13600,116.87
13601,111.89
13602,105.34
13603,69.12
13604,80.46
13605,57.79
13606,138.57
13607,185.47
13608,150.2
13609,92.45
13610,168.63
13611,1.84
13612,106.26
13613,334.05
13614,420.08
13615,324.39
13616,62.7
13617,237.54
13618,203.8
13619,706.88
13620,827.75
13621,701.77
13622,231.74
13623,178.9
13624,86.75
13625,703.2
13626,769.33
13627,290.88
13628,54.5
13629,506.66
13630,596.08
13631,1544.35
13632,351.21
13633,1222.32
13634,2100.87
13635,186.09
13636,40.23
13637,515.46
13638,497.64
13639,635.4
13640,678.76
13641,9.32
13642,687.18
13643,307.97
13644,189.34
13645,45.84
13646,15.91
13647,108.56
13648,44.57
13649,106.89
13650,32.84
13651,421.95
13652,261.06
13653,440.25
13654,168.08
13655,104.75
13656,143.78
13657,384.31
13658,138.11
13659,31.07
13660,719.65
13661,547.71
13662,0
13663,240.15
13664,235.8
13665,381.49
13666,1637.78
13667,1608.25
13668,172.24
13669,90.65
13670,635.78
13671,193.32
13672,219.14
13673,98.07
13674,43.28
13675,563.79
13676,46.78
13677,157.4
13678,185.87
13679,555.18
13680,172.9
13681,235.04
13682,195.57
13683,103.35
13684,318.28
13685,406.6
13686,164.53
13687,44.97
13688,181.92
13689,803.91
13690,452.05
13691,1660.59
13692,146.44
13693,0.11
13694,77.19
13695,848.83
13696,180.36
13697,108.44
13698,131.47
13699,77.62
13700,725.64
13701,2364.87
13702,182.77
13703,269.44
13704,126.26
13705,6.33
13706,458.7
13707,22.75
13708,109.76
13709,88.56
13710,262.09
13711,154.66
13712,409.74
13713,1510.02
13714,1061.74
13715,22.53
13716,173.28
13717,159.52
13718,864.07
13719,428.38
13720,572.94
13721,0.01
13722,53.91
13723,252
13724,73.32
13725,130.82
13726,25.27
13727,314.34
13728,196.61
13729,359.03
13730,478.12
13731,71.42
13732,187.03
13733,589.63
13734,753.64
13735,267.78
13736,632.4
13737,469.85
13738,633.75
13739,393.44
13740,197.94
13741,217.63
13742,606.93
13743,366.95
13744,281.22
13745,170.02
13746,52.16
13747,714.49
13748,210.01
13749,145.5
13750,66.05
13751,604.76
13752,96.07
13753,60.38
13754,27.62
13755,17.96
13756,72.79
13757,86.79
13758,184.5
13759,730.93
13760,707.91
13761,17.42
13762,328.21
13763,648.45
13764,104.89
13765,13.23
13766,4.98
13767,101.5
13768,17.16
13769,139.6
13770,381.48
13771,101.94
13772,212.09
13773,206.98
13774,81.1
13775,94.09
13776,55.74
13777,15.73
13778,129.29
13779,84.93
13780,152.96
13781,897.99
13782,155.88
13783,308.64
13784,17.08
13785,35.85
13786,128.6
13787,494.19
13788,24.49
13789,129.12
13790,130.48
13791,610.96
13792,467.78
13793,524.29
13794,553.41
13795,376.73
13796,42.31
13797,1168.83
13798,675.97
13799,450.54
13800,212.63
13801,130.86
13802,225.72
13803,489.22
13804,513.54
13805,38.34
13806,92.03
13807,191.1
13808,24.88
13809,565.47
13810,44.13
13811,188.57
13812,67.64
13813,33.4
13814,117.72
13815,26.92
13816,92.85
13817,164.68
13818,111.96
13819,108.1
13820,173.03
13821,36.04
13822,95.81
13823,158.42
13824,1479.35
13825,106.44
13826,243.43
13827,315.5
13828,1531.89
13829,458.11
13830,301.61
13831,234.58
13832,225.71
13833,294.57
13834,245.51
13835,64.87
13836,32.36
13837,93.73
13838,274.76
13839,66.91
13840,320.19
13841,159.28
13842,238.48
13843,163.46
13844,216.67
13845,26.27
13846,27.55
13847,91.99
13848,120.09
13849,86.7
13850,183.39
13851,452.74
13852,28.95
13853,92.34
13854,80.84
13855,1209.51
13856,167.76
13857,78.02
13858,179.59
13859,27.04
13860,95.71
13861,228.54
13862,66.49
13863,19.31
13864,189.43
13865,189.89
13866,166.33
13867,632.27
13868,1013.82
13869,474.27
13870,19.99
13871,0.33
13872,56.69
13873,49.13
13874,68.13
13875,102.45
13876,26.51
13877,93.71
13878,24.85
13879,51.3
13880,117.9
13881,18.41
13882,28.27
13883,91.98
13884,116.72
13885,45.08
13886,169.67
13887,51.04
13888,1.75
13889,238.61
13890,495.4
13891,188.41
13892,311.68
13893,26.01
13894,92.09
13895,25.6
13896,1350.5
